MasterRank,TeamRank,TeamSlug,PlayerName,Number,ClassYear,RosterPosRaw,PosGroup,Height,Weight,GamesPlayed,Overall,OffScore,DefScore,HeightScore,PTS_pg,REB_pg,AST_pg,TO_pg,STL_pg,BLK_pg,PF_pg,FGA_pg,3PA_pg,FTA_pg,OREB_pg,DREB_pg,TS,eFG,ScORtg,UsageProxy,AST_TO,TOV,3Ppct,3PAr,FTr,TO_100,Stocks_100,Reb_100,PF_100,TS_Tier,TS_Score,UsageProxy_Tier,UsageProxy_Score,ScORtg_Tier,ScORtg_Score,AST_TO_Tier,AST_TO_Score,TOV_Tier,TOV_Score,3Ppct_Tier,3Ppct_Score,3PA_pg_Tier,3PA_pg_Score,3PAr_Tier,3PAr_Score,FTr_Tier,FTr_Score,eFG_Tier,eFG_Score,Stocks_100_Tier,Stocks_100_Score,Reb_100_Tier,Reb_100_Score,PF_100_Tier,PF_100_Score,TO_100_Tier,TO_100_Score,Height_Tier
31,,henryfordcollege,Wade Robinson,30,FR,Guard,Guard,5'10,,9,3.6925,4.6,2.75,2,14.666666666666666,3.0,2.111111111111111,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.5555555555555556,10.222222222222221,6.333333333333333,1.0,0.8888888888888888,2.111111111111111,0.6877865777407254,0.6739130434782609,129.46253432718714,0.12268373682437309,3.1666666666666665,0.05884660651235779,0.45614035087719296,0.6195652173913043,0.09782608695652174,0.8185538881309686,2.0463847203274215,3.6834924965893587,0.6821282401091405,Elite,5,Poor,1,Elite,5,Elite,5,Elite,5,Elite,5,Elite,5,Elite,5,Below Average,2,Elite,5,Below Average,2,Poor,1,Elite,5,Elite,5,Below Average
32,,pimacommunitycollege,Will Feagles,4,Freshman,Guard,Guard,6'4,,10,3.6900000000000004,4.050000000000001,2.75,5,11.2,2.4,2.2,1.4,0.8,0.6,1.2,7.4,5.1,1.3,0.8,1.6,0.7024586051179127,0.6756756756756757,119.5049082373026,0.09547288211564321,1.5714285714285714,0.14938113529662825,0.47058823529411764,0.6891891891891891,0.17567567567567569,1.634559252772913,1.634559252772913,2.8021015761821366,1.4010507880910683,Elite,5,Poor,1,Elite,5,Average,3,Very Good,4,Elite,5,Elite,5,Elite,5,Average,3,Elite,5,Below Average,2,Poor,1,Elite,5,Elite,5,Elite
33,,parklandcollege,Grant Chamberlain,24,,SF/PF,Wing,6'7,,15,3.6750000000000003,3.7,3.5,4,12.266666666666667,7.933333333333334,2.533333333333333,1.1333333333333333,0.6666666666666666,1.0666666666666667,2.0,10.0,7.4,0.8,1.1333333333333333,6.8,0.592478104070067,0.58,106.80287903413048,0.13168434891613415,2.235294117647059,0.09867657302066403,0.3783783783783784,0.74,0.08,1.4827736589620584,2.26777147841256,10.379415612734409,2.6166593981683386,Very Good,4,Below Average,2,Average,3,Elite,5,Elite,5,Elite,5,Elite,5,Elite,5,Poor,1,Elite,5,Average,3,Average,3,Elite,5,Elite,5,Very Good
34,,desmoinesareacommunitycollege,Hunter Gawron,5,FR,F,Wing,6'7,220,13,3.6575,4.4,2.45,4,8.923076923076923,4.538461538461538,0.9230769230769231,0.6153846153846154,0.8461538461538461,0.6153846153846154,0.8461538461538461,6.153846153846154,2.230769230769231,2.0,2.230769230769231,2.3076923076923075,0.6342957130358705,0.625,116.65325824617861,0.08110929853181076,1.5,0.08045052292839903,0.41379310344827586,0.3625,0.325,0.7582938388625592,1.8009478672985781,5.592417061611374,1.042654028436019,Elite,5,Poor,1,Elite,5,Very Good,4,Elite,5,Elite,5,Average,3,Elite,5,Elite,5,Elite,5,Below Average,2,Poor,1,Elite,5,Elite,5,Very Good
35,,ellsworthcommunitycollege,Alex Charlotin,3,Fr,G,Guard,6'4,180,13,3.635,3.9499999999999997,2.75,5,15.846153846153847,3.5384615384615383,5.3076923076923075,1.3076923076923077,1.3076923076923077,0.3076923076923077,1.5384615384615385,11.0,1.4615384615384615,5.538461538461538,0.9230769230769231,2.6153846153846154,0.5896496450652622,0.5979020979020979,107.47078464106845,0.15641728685206946,4.0588235294117645,0.08868948247078463,0.15789473684210525,0.13286713286713286,0.5034965034965035,1.5733456732993985,1.943544655252198,4.257288292457195,1.8509949097639982,Very Good,4,Below Average,2,Very Good,4,Elite,5,Elite,5,Insufficient Volume,3,Below Average,2,Below Average,2,Elite,5,Elite,5,Below Average,2,Poor,1,Elite,5,Elite,5,Elite
36,,ellsworthcommunitycollege,Eesher Singh Sarai,6,So,G/F,Wing,6'9,215,15,3.5949999999999998,3.45,3.2,5,10.266666666666667,5.8,0.7333333333333333,1.0,0.4,1.2666666666666666,1.7333333333333334,6.266666666666667,0.7333333333333333,4.0,2.4,3.4,0.6395348837209301,0.5957446808510638,113.7370753323486,0.0950815988314935,0.7333333333333333,0.11078286558345642,0.18181818181818182,0.11702127659574468,0.6382978723404256,1.2116316639741518,2.0193861066235863,7.0274636510500805,2.10016155088853,Elite,5,Poor,1,Very Good,4,Poor,1,Very Good,4,Insufficient Volume,3,Poor,1,Below Average,2,Elite,5,Elite,5,Average,3,Below Average,2,Elite,5,Elite,5,Elite
37,,johnsoncountycommunitycollege,Joey Robinson,1,So,G,Guard,6'3,200,13,3.5850000000000004,3.1500000000000004,4.15,4,11.615384615384615,5.6923076923076925,3.3076923076923075,1.1538461538461537,2.0,0.23076923076923078,1.2307692307692308,10.23076923076923,4.769230769230769,1.1538461538461537,1.6923076923076923,4.0,0.5408309455587392,0.5300751879699248,97.67141009055628,0.13063169635312807,2.8666666666666667,0.09702457956015524,0.27419354838709675,0.46616541353383456,0.11278195488721804,1.4655593551538837,2.8334147532975087,7.23009281875916,1.5632633121641426,Average,3,Poor,1,Below Average,2,Elite,5,Elite,5,Poor,1,Very Good,4,Elite,5,Below Average,2,Very Good,4,Very Good,4,Average,3,Elite,5,Elite,5,Very Good
38,,milwaukeeareatechnicalcollege,Jayden Hackett,20,So.,G,Guard,6'6,,16,3.58,3.85,2.75,5,15.0625,4.6875,2.375,1.875,1.4375,0.4375,1.0625,10.875,5.5,1.5,1.375,3.3125,0.6529042045947118,0.6436781609195402,112.32289336316182,0.12841445021665748,1.2666666666666666,0.13982102908277405,0.45454545454545453,0.5057471264367817,0.13793103448275862,2.0964360587002098,2.0964360587002098,5.241090146750524,1.187980433263452,Elite,5,Poor,1,Elite,5,Below Average,2,Very Good,4,Elite,5,Elite,5,Elite,5,Below Average,2,Elite,5,Below Average,2,Poor,1,Elite,5,Elite,5,Elite
39,,southsuburbancollege,Isaiah Green,,,Guard,Guard,,,8,3.5700000000000003,3.0500000000000003,4.55,3,12.75,4.625,3.5,0.75,2.375,0.125,0.625,11.5,3.625,1.75,1.5,3.125,0.519559902200489,0.4945652173913043,97.92626728110599,0.15171288743882547,4.666666666666667,0.0576036866359447,0.2413793103448276,0.31521739130434784,0.15217391304347827,1.0327022375215147,3.442340791738382,6.368330464716007,0.8605851979345955,Below Average,2,Below Average,2,Below Average,2,Elite,5,Elite,5,Poor,1,Very Good,4,Very Good,4,Average,3,Average,3,Elite,5,Below Average,2,Elite,5,Elite,5,Unknown
40,,kirkwoodcommunitycollege,Cole Marsh,13,Fr,F,Wing,6'6,,14,3.5575000000000006,4.200000000000001,2.45,4,11.785714285714286,4.714285714285714,1.7142857142857142,1.2142857142857142,0.7857142857142857,0.35714285714285715,1.7857142857142858,7.642857142857143,3.5,2.357142857142857,1.2857142857142858,3.4285714285714284,0.6789005924950625,0.6355140186915887,119.11637308691887,0.11904025299920938,1.411764705882353,0.12272596015015884,0.40816326530612246,0.45794392523364486,0.308411214953271,1.6338298894762133,1.537722248918789,6.3431042767900045,2.4026910139356077,Elite,5,Poor,1,Elite,5,Average,3,Very Good,4,Elite,5,Very Good,4,Elite,5,Elite,5,Elite,5,Below Average,2,Poor,1,Elite,5,Elite,5,Very Good
41,,henryfordcollege,Machi Chester,5,FR,Guard,Guard,6'3,,7,3.5325,4.2,2.35,4,12.571428571428571,5.142857142857143,3.2857142857142856,1.0,0.5714285714285714,0.0,1.8571428571428572,10.0,5.857142857142857,1.5714285714285714,1.0,4.142857142857143,0.5879208979155531,0.6214285714285714,107.5268817204301,0.12837244321746769,3.2857142857142856,0.0855327468230694,0.4634146341463415,0.5857142857142857,0.15714285714285714,1.2411347517730495,0.7092198581560284,6.382978723404255,2.3049645390070923,Very Good,4,Poor,1,Very Good,4,Elite,5,Elite,5,Elite,5,Elite,5,Elite,5,Average,3,Elite,5,Poor,1,Below Average,2,Elite,5,Elite,5,Very Good
42,,sneadstatecommunitycollege,Marquette Dean Adkins,,,,Wing,,,15,3.5075000000000003,4.4,2.45,3,11.066666666666666,3.6,2.466666666666667,0.9333333333333333,1.0,0.2,1.8666666666666667,7.866666666666666,5.133333333333334,1.0666666666666667,0.4666666666666667,3.1333333333333333,0.663787587971849,0.6694915254237288,119.39010356731875,0.12063161547804963,2.642857142857143,0.1006904487917146,0.4935064935064935,0.652542372881356,0.13559322033898305,1.3868251609707776,1.7830609212481427,5.349182763744428,2.773650321941555,Elite,5,Below Average,2,Elite,5,Elite,5,Elite,5,Elite,5,Elite,5,Elite,5,Below Average,2,Elite,5,Below Average,2,Poor,1,Elite,5,Elite,5,Unknown
43,,ellsworthcommunitycollege,Jonovan Wilkinson,23,So,G,Guard,6'2,215,15,3.5075,3.9,2.75,4,10.2,3.066666666666667,3.066666666666667,1.1333333333333333,0.8666666666666667,0.5333333333333333,1.3333333333333333,6.866666666666666,2.6666666666666665,3.533333333333333,0.6,2.466666666666667,0.6056048131728943,0.529126213592233,106.75411666201508,0.1006432403584169,2.7058823529411766,0.11861568518001675,0.325,0.3883495145631068,0.5145631067961165,1.3731825525040389,1.6962843295638126,3.715670436187399,1.615508885298869,Elite,5,Poor,1,Average,3,Elite,5,Elite,5,Average,3,Average,3,Very Good,4,Elite,5,Very Good,4,Below Average,2,Poor,1,Elite,5,Elite,5,Very Good
44,,macombcommunitycollege,Caron Williams,22,,,Wing,6'4,,10,3.5,4.7,2.0,3,13.4,4.6,1.9,0.9,0.9,0.0,1.3,9.4,4.5,3.2,0.4,4.2,0.6199111769059956,0.5638297872340425,114.45165698667577,0.13925495979827776,2.111111111111111,0.07687051588657329,0.4,0.4787234042553192,0.3404255319148936,1.2170385395537526,1.2170385395537526,6.220419202163624,1.7579445571331982,Elite,5,Below Average,2,Elite,5,Elite,5,Elite,5,Elite,5,Elite,5,Elite,5,Elite,5,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Average
45,,madisoncollege,Carson McCormick,3,So.,Guard,Guard,6'1,180,12,3.49,4.4,2.2,3,14.583333333333334,2.0833333333333335,2.5833333333333335,1.25,1.25,0.0,1.0,10.916666666666666,8.0,1.0,0.5,1.5833333333333333,0.6420604637511007,0.6335877862595419,115.6795346377578,0.13883484453581,2.066666666666667,0.09915388683236383,0.4375,0.732824427480916,0.0916030534351145,1.5329586101175268,1.5329586101175268,2.5549310168625445,1.2263668880940215,Elite,5,Poor,1,Elite,5,Very Good,4,Elite,5,Elite,5,Elite,5,Elite,5,Below Average,2,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Average
46,,oaklandcommunitycollege,Charles Kage,25,FR,C,Big,6'9,,12,3.4275000000000007,4.15,2.4000000000000004,4,7.75,7.083333333333333,2.25,1.0,0.75,1.75,2.5833333333333335,4.916666666666667,0.5833333333333334,1.25,1.6666666666666667,5.416666666666667,0.7088414634146342,0.6864406779661016,119.84536082474227,0.07720163953997373,2.25,0.15463917525773196,0.14285714285714285,0.11864406779661017,0.2542372881355932,1.3333333333333333,3.3333333333333335,9.444444444444445,3.4444444444444446,Elite,5,Poor,1,Elite,5,Elite,5,Very Good,4,Insufficient Volume,3,Below Average,2,Average,3,Average,3,Elite,5,Average,3,Poor,1,Elite,5,Elite,5,Very Good
47,,iowawesterncommunitycollege,Jang Ruei,,,,Wing,,,14,3.4225000000000003,3.6,3.35,3,5.785714285714286,4.571428571428571,1.0714285714285714,0.7142857142857143,0.5,1.6428571428571428,1.8571428571428572,3.5714285714285716,1.0714285714285714,2.642857142857143,1.5,3.0714285714285716,0.6110440555220278,0.6,106.18772941793392,0.06368980028054239,1.5,0.13109596224436287,0.26666666666666666,0.3,0.74,0.9341429238673518,2.802428771602055,5.978514712751051,2.4287716020551144,Elite,5,Poor,1,Average,3,Very Good,4,Very Good,4,Insufficient Volume,3,Below Average,2,Very Good,4,Elite,5,Elite,5,Very Good,4,Poor,1,Elite,5,Elite,5,Unknown
48,,orangecountycommunitycollege,Darren McFarlane,,,,Wing,,,12,3.4225000000000003,3.25,3.85,3,13.166666666666666,6.25,1.6666666666666667,1.6666666666666667,1.8333333333333333,0.8333333333333334,2.4166666666666665,9.25,0.08333333333333333,4.0,3.3333333333333335,2.9166666666666665,0.5979412655161974,0.5315315315315315,103.86536944517486,0.14079970381340245,1.0,0.13147515119642386,0.0,0.009009009009009009,0.43243243243243246,2.1668472372697725,3.466955579631636,8.125677139761647,3.1419284940411703,Very Good,4,Below Average,2,Average,3,Below Average,2,Very Good,4,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Very Good,4,Elite,5,Below Average,2,Very Good,4,Elite,5,Unknown
49,,northcentralmissouricollege,Cole Johnson,,Class: Freshman,Position: Guard,Guard,,,8,3.380000000000001,4.2,2.2,3,1.125,0.125,0.25,0.0,0.125,0.0,0.125,0.875,0.5,0.0,0.125,0.0,0.6428571428571429,0.6428571428571429,128.57142857142858,0.010096348006692436,99.0,0.0,0.25,0.5714285714285714,0.0,0.0,0.16474464579901152,0.16474464579901152,0.16474464579901152,Elite,5,Poor,1,Elite,5,Elite,5,Elite,5,Insufficient Volume,3,Poor,1,Elite,5,Poor,1,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
50,,palmbeachstatecollege,Ransom Soles,,,,Wing,,,16,3.375,4.45,2.0,3,5.625,1.0,0.375,0.1875,0.25,0.0625,0.9375,3.8125,3.625,1.125,0.375,0.625,0.652930934416715,0.6229508196721312,125.13904338153503,0.05437938543430922,2.0,0.04171301446051168,0.41379310344827586,0.9508196721311475,0.29508196721311475,0.2657218777679362,0.4428697962798937,1.41718334809566,1.328609388839681,Elite,5,Poor,1,Elite,5,Elite,5,Elite,5,Elite,5,Very Good,4,Elite,5,Very Good,4,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
51,,monroecommunitycollege,Nate Brazil,,,,Wing,,,17,3.3724999999999996,3.85,2.85,3,16.352941176470587,3.1176470588235294,2.2941176470588234,1.9411764705882353,1.6470588235294117,0.4117647058823529,3.0588235294117645,12.176470588235293,5.764705882352941,4.235294117647059,0.8235294117647058,2.2941176470588234,0.5823697000167588,0.5410628019323671,102.32626619552414,0.1854572263331786,1.1818181818181819,0.12146643109540636,0.3877551020408163,0.47342995169082125,0.34782608695652173,2.499053388867853,2.6505111700113595,4.013631200302916,3.9379023097311623,Very Good,4,Average,3,Average,3,Average,3,Very Good,4,Elite,5,Elite,5,Elite,5,Elite,5,Very Good,4,Very Good,4,Poor,1,Average,3,Elite,5,Unknown
52,,iowacentralcommunitycollege,Dorian Pruitt,3,,Position: G,Guard,6'5,170,15,3.3600000000000003,3.8000000000000003,2.2,5,10.066666666666666,1.5333333333333334,0.6,0.8,0.8666666666666667,0.0,0.7333333333333333,7.4,5.666666666666667,1.0666666666666667,0.13333333333333333,1.4,0.6396136902744832,0.6081081081081081,116.11811750230696,0.09827987544968107,0.75,0.09227929867733003,0.43529411764705883,0.7657657657657657,0.14414414414414414,1.0512483574244416,1.1388523872098117,2.0148926850635127,0.9636443276390714,Elite,5,Poor,1,Elite,5,Poor,1,Elite,5,Elite,5,Elite,5,Elite,5,Below Average,2,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Elite
53,,raritanvalleycommunitycollege,Isaac Gonzalez,10,SO,Guard,Guard,6'1,,13,3.3575,4.35,1.9,3,21.23076923076923,2.8461538461538463,4.615384615384615,2.6153846153846154,0.46153846153846156,0.15384615384615385,2.3076923076923075,13.538461538461538,7.6923076923076925,4.923076923076923,0.23076923076923078,2.6153846153846154,0.6759404388714734,0.6363636363636364,115.88847833389319,0.2112845990063875,1.7647058823529411,0.14276116896204233,0.46,0.5681818181818182,0.36363636363636365,3.3186920448999513,0.7808687164470474,3.611517813567594,2.9282576866764276,Elite,5,Very Good,4,Elite,5,Average,3,Very Good,4,Elite,5,Elite,5,Elite,5,Elite,5,Elite,5,Poor,1,Poor,1,Very Good,4,Very Good,4,Average
54,,iowawesterncommunitycollege,Judah Vignery,,,,Wing,,,14,3.3400000000000007,3.7500000000000004,2.9000000000000004,3,16.857142857142858,4.571428571428571,1.8571428571428572,1.8571428571428572,1.4285714285714286,0.2857142857142857,1.7142857142857142,12.142857142857142,4.214285714285714,5.357142857142857,0.9285714285714286,3.642857142857143,0.5812807881773399,0.5264705882352941,103.05676855895196,0.191202992452074,1.0,0.11353711790393013,0.3559322033898305,0.34705882352941175,0.4411764705882353,2.4287716020551144,2.241943017281644,5.978514712751051,2.241943017281644,Very Good,4,Very Good,4,Average,3,Below Average,2,Very Good,4,Very Good,4,Elite,5,Very Good,4,Elite,5,Average,3,Average,3,Poor,1,Elite,5,Elite,5,Unknown
55,,oaklandcommunitycollege,Aaron Chapman,14,SO,G,Guard,6'2,,12,3.325,3.95,2.15,4,18.833333333333332,3.5,3.5,2.4166666666666665,1.1666666666666667,0.08333333333333333,2.6666666666666665,13.75,6.0,2.75,0.8333333333333334,2.6666666666666665,0.6294563279857397,0.603030303030303,108.38288893151736,0.20744956026901193,1.4482758620689655,0.13907538845194706,0.375,0.43636363636363634,0.2,3.2222222222222223,1.6666666666666667,4.666666666666667,3.5555555555555554,Elite,5,Average,3,Very Good,4,Average,3,Very Good,4,Very Good,4,Elite,5,Elite,5,Average,3,Elite,5,Below Average,2,Poor,1,Average,3,Very Good,4,Very Good
56,,orangecountycommunitycollege,Keishawn Morris,,,,Wing,,,12,3.3050000000000006,3.0500000000000007,3.8,3,13.5,3.3333333333333335,2.9166666666666665,1.8333333333333333,2.5,0.16666666666666666,1.75,11.0,5.416666666666667,2.25,0.8333333333333334,2.5,0.5629691409507923,0.5378787878787878,97.66095972992525,0.15353572750833025,1.5909090909090908,0.13262599469496023,0.3076923076923077,0.49242424242424243,0.20454545454545456,2.38353196099675,3.466955579631636,4.333694474539545,2.275189599133261,Average,3,Average,3,Below Average,2,Very Good,4,Very Good,4,Below Average,2,Elite,5,Elite,5,Average,3,Very Good,4,Elite,5,Poor,1,Elite,5,Elite,5,Unknown
57,,oaklandcommunitycollege,Braeden Holder,2,FR,G,Guard,6'0,,12,3.2975000000000003,4.05,2.2,3,11.666666666666666,4.25,2.9166666666666665,1.1666666666666667,1.0833333333333333,0.08333333333333333,1.75,8.333333333333334,4.333333333333333,2.5833333333333335,1.3333333333333333,2.9166666666666665,0.6159802886307638,0.575,109.68348480100282,0.1269847586453898,2.5,0.10968348480100282,0.36538461538461536,0.52,0.31,1.5555555555555556,1.5555555555555556,5.666666666666667,2.3333333333333335,Elite,5,Poor,1,Very Good,4,Very Good,4,Elite,5,Very Good,4,Very Good,4,Elite,5,Very Good,4,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Average
58,,kirkwoodcommunitycollege,Tyler Netolicky,23,So,F,Big,6'10,,12,3.2875,3.75,2.5,4,12.0,10.5,1.1666666666666667,1.6666666666666667,0.16666666666666666,0.8333333333333334,1.6666666666666667,8.333333333333334,0.08333333333333333,2.5833333333333335,2.3333333333333335,8.166666666666666,0.6335797254487856,0.62,107.75217000897936,0.13389171642688255,0.7,0.149655791679138,0.0,0.01,0.31,2.2535211267605635,1.352112676056338,14.19718309859155,2.2535211267605635,Elite,5,Below Average,2,Average,3,Below Average,2,Very Good,4,Insufficient Volume,3,Poor,1,Poor,1,Average,3,Elite,5,Poor,1,Average,3,Elite,5,Very Good,4,Very Good
59,,raritanvalleycommunitycollege,Carlyle Adams,2,FR,Forward,Wing,6'3,,13,3.2725,3.6,3.35,2,6.615384615384615,3.8461538461538463,1.3846153846153846,1.0769230769230769,1.1538461538461537,1.0,1.8461538461538463,3.6153846153846154,1.5384615384615385,2.3076923076923075,1.7692307692307692,2.076923076923077,0.7142857142857143,0.7127659574468085,115.90296495956873,0.06582682753726046,1.2857142857142858,0.18867924528301885,0.45,0.425531914893617,0.6382978723404256,1.3665202537823329,2.7330405075646658,4.880429477794046,2.342606149341142,Elite,5,Poor,1,Elite,5,Average,3,Below Average,2,Insufficient Volume,3,Below Average,2,Elite,5,Elite,5,Elite,5,Very Good,4,Poor,1,Elite,5,Elite,5,Below Average
60,,northcentralmissouricollege,Deng Gak,,Class: Sophomore,Position: Forward,Wing,,,15,3.2725,2.95,3.85,3,12.8,9.533333333333333,1.6,1.6666666666666667,1.3333333333333333,0.6,2.3333333333333335,9.333333333333334,1.8666666666666667,3.8666666666666667,2.066666666666667,7.466666666666667,0.5799903334944417,0.5392857142857143,100.77682133109384,0.14843092648571163,0.96,0.13121981944152844,0.25,0.2,0.4142857142857143,2.206531332744925,2.5595763459841128,12.62135922330097,3.089143865842895,Very Good,4,Below Average,2,Below Average,2,Below Average,2,Very Good,4,Poor,1,Average,3,Average,3,Elite,5,Very Good,4,Average,3,Elite,5,Very Good,4,Elite,5,Unknown
61,,danvilleareacommunitycollege,Blake Reed,5,,G,Guard,6'0,,11,3.2700000000000005,4.0,2.2,3,10.909090909090908,2.1818181818181817,2.0,1.2727272727272727,0.9090909090909091,0.0,1.1818181818181819,6.636363636363637,4.818181818181818,2.1818181818181817,0.09090909090909091,2.090909090909091,0.7180469123982767,0.6917808219178082,123.00123001230013,0.09747811838056032,1.5714285714285714,0.14350143501435014,0.4716981132075472,0.726027397260274,0.3287671232876712,1.5703869882220975,1.1217049915872126,2.69209197980931,1.4582164890633764,Elite,5,Poor,1,Elite,5,Average,3,Very Good,4,Elite,5,Very Good,4,Elite,5,Very Good,4,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Average
62,,macombcommunitycollege,Malachi Irving,10,,,Wing,6'5,,10,3.2625,3.35,3.25,3,14.1,6.5,1.1,2.3,0.9,0.6,2.5,9.0,1.6,5.1,1.6,4.9,0.6270010672358591,0.5722222222222222,104.10513880685174,0.1610923450211713,0.4782608695652174,0.1698168930891908,0.4375,0.17777777777777778,0.5666666666666667,3.110209601081812,2.028397565922921,8.78972278566599,3.3806626098715347,Elite,5,Average,3,Average,3,Poor,1,Average,3,Insufficient Volume,3,Below Average,2,Average,3,Elite,5,Elite,5,Average,3,Average,3,Very Good,4,Very Good,4,Average
63,,sneadstatecommunitycollege,Jaylen Spain,,,,Wing,,,15,3.26,3.8000000000000003,2.5999999999999996,3,4.266666666666667,5.733333333333333,0.3333333333333333,0.3333333333333333,0.2,0.4,1.2666666666666666,2.7333333333333334,0.0,0.8,3.066666666666667,2.6666666666666665,0.6914433880726015,0.6829268292682927,124.80499219968799,0.04449071664063855,1.0,0.09750390015600624,,0.0,0.2926829268292683,0.4952947003467063,0.8915304606240714,8.519068845963348,1.8821198613174839,Elite,5,Poor,1,Elite,5,Below Average,2,Elite,5,Insufficient Volume,3,Poor,1,Poor,1,Very Good,4,Elite,5,Poor,1,Average,3,Elite,5,Elite,5,Unknown
64,,iowawesterncommunitycollege,Zayden Best,,,,Wing,,,14,3.2575000000000003,3.9000000000000004,2.45,3,19.142857142857142,3.642857142857143,2.0714285714285716,0.9285714285714286,1.3571428571428572,0.14285714285714285,2.142857142857143,14.857142857142858,7.571428571428571,5.357142857142857,0.7857142857142857,2.857142857142857,0.5560165975103735,0.5096153846153846,105.51181102362204,0.2120766815843965,2.230769230769231,0.051181102362204724,0.32075471698113206,0.5096153846153846,0.3605769230769231,1.2143858010275572,1.9617001401214387,4.7641289117234935,2.802428771602055,Average,3,Very Good,4,Average,3,Elite,5,Elite,5,Average,3,Elite,5,Elite,5,Elite,5,Average,3,Below Average,2,Poor,1,Elite,5,Elite,5,Unknown
65,,ellsworthcommunitycollege,Ryland Ubben,20,RS Fr,G/F,Wing,6'6,205,11,3.2500000000000004,3.9000000000000004,2.0,4,2.727272727272727,1.4545454545454546,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.0,0.36363636363636365,1.8181818181818181,1.0,0.36363636363636365,0.7272727272727273,0.7272727272727273,0.6893382352941176,0.675,121.16316639741518,0.02315143808205857,2.0,0.12116316639741517,0.45454545454545453,0.55,0.2,0.32751091703056767,0.1091703056768559,1.7467248908296944,0.4366812227074236,Elite,5,Poor,1,Elite,5,Elite,5,Very Good,4,Insufficient Volume,3,Below Average,2,Elite,5,Average,3,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
66,,palmbeachstatecollege,Nasir Hines,,,,Wing,,,12,3.25,4.2,2.0,3,2.1666666666666665,1.0,0.3333333333333333,0.0,0.0,0.4166666666666667,0.4166666666666667,1.5,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.604089219330855,0.6111111111111112,120.817843866171,0.02095097161104404,99.0,0.0,,0.0,0.4444444444444444,0.0,0.5743825387708213,1.3785180930499712,0.5743825387708213,Elite,5,Poor,1,Elite,5,Elite,5,Elite,5,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
67,,orangecountycommunitycollege,Joseph Jennings,,,,Wing,,,12,3.2275,3.0,3.65,3,6.666666666666667,5.333333333333333,3.5833333333333335,1.6666666666666667,2.25,0.0,1.25,4.583333333333333,0.5833333333333334,1.5833333333333333,1.5,3.8333333333333335,0.6313131313131313,0.6090909090909091,95.96928982725528,0.07715660866345798,2.15,0.2399232245681382,0.14285714285714285,0.12727272727272726,0.34545454545454546,2.1668472372697725,2.925243770314193,6.933911159263272,1.6251354279523293,Elite,5,Poor,1,Below Average,2,Elite,5,Poor,1,Insufficient Volume,3,Poor,1,Below Average,2,Elite,5,Elite,5,Very Good,4,Below Average,2,Elite,5,Elite,5,Unknown
68,,sneadstatecommunitycollege,Patrick Stewart,,,,Wing,,,12,3.2250000000000005,4.15,2.0,3,6.5,3.6666666666666665,1.25,0.25,0.5833333333333334,0.25,0.8333333333333334,4.416666666666667,1.0,1.0,1.4166666666666667,2.25,0.6691832532601235,0.660377358490566,127.28459530026109,0.06748601383198978,5.0,0.0489556135770235,0.16666666666666666,0.22641509433962265,0.22641509433962265,0.38095238095238093,1.2698412698412698,5.587301587301587,1.2698412698412698,Elite,5,Poor,1,Elite,5,Elite,5,Elite,5,Insufficient Volume,3,Below Average,2,Average,3,Very Good,4,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
69,,henryfordcollege,Deunte Phifer,15,SO,Guard,Guard,6'6,,9,3.2225,2.15,4.4,5,9.333333333333334,6.777777777777778,4.222222222222222,2.4444444444444446,2.0,0.7777777777777778,2.2222222222222223,7.111111111111111,3.5555555555555554,3.111111111111111,1.2222222222222223,5.555555555555555,0.5503144654088051,0.484375,85.4353132628153,0.11830389372864224,1.7272727272727273,0.2237591537835639,0.3125,0.5,0.4375,3.001364256480218,3.4106412005457027,8.321964529331515,2.728512960436562,Average,3,Poor,1,Poor,1,Average,3,Poor,1,Average,3,Very Good,4,Elite,5,Elite,5,Average,3,Elite,5,Average,3,Very Good,4,Very Good,4,Elite
